timestamp,ip,session_id,event_type,function_name,generations,population_size,num_rooms,latency_ms,error_message,details,user_agent
2026-08-19T04:30:54+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,toggleSubjectExternal,,,,10.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:30:56+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,toggleSubjectExternal,,,,18.9,,"{""externalAssignment"": true}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:30:57+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,toggleSubjectExternal,,,,19.1,,"{""externalAssignment"": true}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:30:58+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,toggleSubjectExternal,,,,16.7,,"{""externalAssignment"": true}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:00+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,toggleSubjectExternal,,,,12.4,,"{""externalAssignment"": true}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:15+00:00,10.10.28.15,sess_4i3ukoemszldrr2,navigation,switchTab,,,,17.4,,"{""tab"": ""rooms""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:28+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,addRoom,,,1,14.5,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:39+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,addRoom,,,2,17.2,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:41+00:00,10.10.28.15,sess_4i3ukoemszldrr2,navigation,switchTab,,,,11.7,,"{""tab"": ""subjects""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:31:42+00:00,10.10.28.15,sess_4i3ukoemszldrr2,navigation,switchTab,,,,16.1,,"{""tab"": ""faculty""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:32:18+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,addFaculty,,,,34.8,,"{""subjectCount"": 1}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:32:34+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,addFaculty,,,,12.4,,"{""subjectCount"": 1}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:33:14+00:00,10.10.28.15,sess_4i3ukoemszldrr2,navigation,switchTab,,,,15.7,,"{""tab"": ""schedule""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:33:22+00:00,10.10.28.15,sess_4i3ukoemszldrr2,optimize_complete,optimize,1,150,2,19.3,,"{""scheduledCount"": 81, ""unscheduledCount"": 0, ""totalSessions"": 81, ""numSubjects"": 35, ""numFaculty"": 2}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:35:24+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,switchScheduleView,,,,19.5,,"{""view"": ""faculty""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:36:01+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,switchScheduleView,,,,23.6,,"{""view"": ""cohort""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:37:11+00:00,10.10.28.15,sess_4i3ukoemszldrr2,action,printSchedule,,,,26.4,,"{""view"": ""cohort""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:37:47+00:00,10.10.24.210,sess_pkajsu7mszloy4a,page_view,appLoad,,,0,,,"{""numSubjects"": 0, ""numFaculty"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:37:53+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,8.4,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:38:11+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,9,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:38:24+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,14.8,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:38:27+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,11.2,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:38:55+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,7.4,,"{""tab"": ""usage""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:39:59+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,33.6,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:41:33+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,5.9,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:41:39+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,13.4,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:41:47+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,uploadProspectusPdf,,,,21.1,,"{""parsedCourseCount"": 74}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:08+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,importProspectusPdfReview,,,,272.8,,"{""added"": 74, ""skipped"": 0, ""duplicates"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:16+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,155.7,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:20+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,6.4,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:22+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,11.3,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:25+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,10.7,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:30+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,10.8,,"{""tab"": ""faculty""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:31+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,6.1,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:45+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,6,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:46+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,13.9,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:52+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,6.2,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:42:58+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,8.5,,"{""tab"": ""guide""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:43:01+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,61,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:44:40+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,5.8,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:44:50+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,clearProspectus,,,,11.7,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:44:54+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,uploadProspectusPdf,,,,6.1,,"{""parsedCourseCount"": 74}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:09+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,importProspectusPdfReview,,,,33.5,,"{""added"": 74, ""skipped"": 0, ""duplicates"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:12+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,8.7,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:19+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,changeTargetSemester,,,,5.6,,"{""term"": ""First Semester"", ""loaded"": 35, ""cleared"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:27+00:00,10.10.24.210,sess_pkajsu7mszloy4a,navigation,switchTab,,,,15.6,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:36+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,16.9,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:38+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,11.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:40+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,6.1,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:45:43+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,9.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T04:48:34+00:00,10.10.24.98,sess_ov86p6wmszkyz1v,page_view,appLoad,,,0,,,"{""numSubjects"": 0, ""numFaculty"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:02:05+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,28.7,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:02:12+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,page_view,appLoad,,,0,,,"{""numSubjects"": 0, ""numFaculty"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:02:18+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,8.8,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:02:31+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,action,uploadProspectusPdf,,,,306,,"{""parsedCourseCount"": 74}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:02:46+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,action,importProspectusPdfReview,,,,45.1,,"{""added"": 74, ""skipped"": 0, ""duplicates"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:05:51+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,310.3,,"{""tab"": ""usage""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:12:08+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,306.4,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:13:15+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,311.6,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:13:17+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,305.9,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:13:21+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,action,changeTargetSemester,,,,6.6,,"{""term"": ""First Semester"", ""loaded"": 35, ""cleared"": 0}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:13:21+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,321.5,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:20:41+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,14.7,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:26:20+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,306.1,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:29:28+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,310,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:30+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,322.4,,"{""tab"": ""rooms""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:32+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,5.8,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:42+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,308.5,,"{""tab"": ""faculty""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:52+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,4.3,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:53+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,309.1,,"{""tab"": ""faculty""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:55+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,3.4,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:56+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,311.1,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:29:58+00:00,127.0.0.1,sess_rs4ecvimszkx9tj,navigation,switchTab,,,,3.4,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Claude/1.32885.1 Chrome/148.0.7778.280 Electron/42.9.2 Safari/537.36 MSIX"
2026-08-19T05:30:31+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,318.4,,"{""tab"": ""schedule""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:33+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,306.6,,"{""tab"": ""prospectus""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:34+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,5.9,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:35+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,31.4,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:37+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,16.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:38+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,15.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:40+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,16.5,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:41+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,6.7,,"{""externalAssignment"": false}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:42+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,10.6,,"{""tab"": ""faculty""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:43+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,305.6,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:43+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,16.6,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:44+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,7.9,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:30:50+00:00,10.10.24.210,sess_pkajsu7mszloy4a,action,toggleSubjectExternal,,,,6.4,,"{""externalAssignment"": true}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:31:34+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,9.9,,"{""tab"": ""faculty""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:31:35+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,311.4,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:31:36+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,13.8,,"{""tab"": ""rooms""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
2026-08-19T05:31:37+00:00,127.0.0.1,sess_0n6dy6zmszmkcaj,navigation,switchTab,,,,315,,"{""tab"": ""subjects""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
